ProgramCode,Program,CourseCode,TitleEn,TitleFr,Instructors,Terms,Credits,Year,CourseURL,ProgramURL,Eligible
MS-URDE,Transition urbanism and regional planning,URBA-P9010,Mapping tools,Mapping tools,Geoffrey GRULOIS (Coordinator),first term,2,,https://www.ulb.be/en/programme/urba-p9010,https://www.ulb.be/en/programme/ms-urde,True
MS-URDE,Transition urbanism and regional planning,GEOG-Y053,StadsSalonsUrbains,Titulaire(s) du cours,"David BASSENS
                              
                                                                  
                                             and                                                  
                                        
                                    Bas VAN HEUR",first and second terms,3,,https://www.ulb.be/en/programme/geog-y053,https://www.ulb.be/en/programme/ms-urde,True
MS-URDE,Transition urbanism and regional planning,GEOG-Y062,Housing,Titulaire(s) du cours,Nele AERNOUTS,first term,3,,https://www.ulb.be/en/programme/geog-y062,https://www.ulb.be/en/programme/ms-urde,True
MS-URDE,Transition urbanism and regional planning,GEOG-Y067,Greening the City,Greening the City,,second term,6,,https://www.ulb.be/en/programme/geog-y067,https://www.ulb.be/en/programme/ms-urde,True
MS-URDE,Transition urbanism and regional planning,URBA-P9012,BIP CIVIS,BIP CIVIS,"Luisa MORETTO (Coordinator)
                              
                                    , 
                                    Catalina-Codruta Dobre
                              
                                                                  
                                             and                                                  
                                        
                                    Giuseppe FALDI",first term,2,,https://www.ulb.be/en/programme/urba-p9012,https://www.ulb.be/en/programme/ms-urde,True
MS-URDE,Transition urbanism and regional planning,URBA-P9006,Atelier urbanisme - Bruxelles,Atelier urbanisme - Bruxelles,Gery LELOUTRE (Coordinator),first term,9,,https://www.ulb.be/en/programme/urba-p9006,https://www.ulb.be/en/programme/ms-urde,True
MS-URDE,Transition urbanism and regional planning,URBA-P9007,Description et projet du territoire,Description et projet du territoire,"Gery LELOUTRE (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Victor BRUNFAUT",first term,3,,https://www.ulb.be/en/programme/urba-p9007,https://www.ulb.be/en/programme/ms-urde,True
MS-URDE,Transition urbanism and regional planning,ARCH-H400,Sustainable urban Design Studio,Sustainable urban Design Studio,"Ahmed Zaib KHAN MAHSUD (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Hera VAN SANDE",first term,8,,https://www.ulb.be/en/programme/arch-h400,https://www.ulb.be/en/programme/ms-urde,True
MS-URDE,Transition urbanism and regional planning,ARCH-H502,Theory of architecture and urbanism,Theory of architecture and urbanism,Ahmed Zaib KHAN MAHSUD (Coordinator),first term,4,,https://www.ulb.be/en/programme/arch-h502,https://www.ulb.be/en/programme/ms-urde,True
MS-BGDA,"Data Science, Big Data",INFO-H600,Computing Foundations of Data Sciences,Computing Foundations of Data Sciences,Dimitrios SACHARIDIS (Coordinator),first term,5,,https://www.ulb.be/en/programme/info-h600,https://www.ulb.be/en/programme/ms-bgda,True
MS-BGDA,"Data Science, Big Data",MEMO-F541,Mémoire/ Stage en entreprise,Mémoire/ Stage en entreprise,Thomas VERDEBOUT (Coordinator),academic year,20,,https://www.ulb.be/en/programme/memo-f541,https://www.ulb.be/en/programme/ms-bgda,True
MS-BGDA,"Data Science, Big Data",STAT-F600,Multivariate and high-dimensional statistics,Multivariate and high-dimensional statistics,Thomas VERDEBOUT (Coordinator),first term,5,,https://www.ulb.be/en/programme/stat-f600,https://www.ulb.be/en/programme/ms-bgda,True
MS-BGDA,"Data Science, Big Data",STAT-S502,Data management and analytics,Data management and analytics,Pierre DEVILLE (Coordinator),second term,5,,https://www.ulb.be/en/programme/stat-s502,https://www.ulb.be/en/programme/ms-bgda,True
MS-BGDA,"Data Science, Big Data",INFO-F422,Statistical foundations of machine learning,Statistical foundations of machine learning,Gianluca BONTEMPI (Coordinator),second term,5,,https://www.ulb.be/en/programme/info-f422,https://www.ulb.be/en/programme/ms-bgda,True
MS-BGDA,"Data Science, Big Data",STAT-F405,Time series analysis,Time series analysis,Yves-Caoimhin SWAN (Coordinator),first term,5,,https://www.ulb.be/en/programme/stat-f405,https://www.ulb.be/en/programme/ms-bgda,True
MS-BGDA,"Data Science, Big Data",STAT-F408,Computational statistics,Computational statistics,Maarten JANSEN (Coordinator),second term,5,,https://www.ulb.be/en/programme/stat-f408,https://www.ulb.be/en/programme/ms-bgda,True
MS-BGDA,"Data Science, Big Data",STAT-F420,Topics in mathematical statistics,Topics in mathematical statistics,Thomas VERDEBOUT (Coordinator),first term,5,,https://www.ulb.be/en/programme/stat-f420,https://www.ulb.be/en/programme/ms-bgda,True
MS-BGDA,"Data Science, Big Data",STAT-F421,Topics in probability theory,Topics in probability theory,Yves-Caoimhin SWAN (Coordinator),second term,5,,https://www.ulb.be/en/programme/stat-f421,https://www.ulb.be/en/programme/ms-bgda,True
MS-BGDA,"Data Science, Big Data",STAT-F423,Statistical learning,Statistical learning,,second term,5,,https://www.ulb.be/en/programme/stat-f423,https://www.ulb.be/en/programme/ms-bgda,True
MS-BGDA,"Data Science, Big Data",INFO-F424,Combinatorial optimization,Combinatorial optimization,Dimitrios Papadimitriou (Coordinator),first term,5,,https://www.ulb.be/en/programme/info-f424,https://www.ulb.be/en/programme/ms-bgda,True
MS-BGDA,"Data Science, Big Data",INFO-F440,Algorithms for big data,Algorithms for big data,John IACONO (Coordinator),second term,5,,https://www.ulb.be/en/programme/info-f440,https://www.ulb.be/en/programme/ms-bgda,True
MS-BGDA,"Data Science, Big Data",INFO-H423,Data Mining,Data Mining,Mahmoud SAKR (Coordinator),first term,5,,https://www.ulb.be/en/programme/info-h423,https://www.ulb.be/en/programme/ms-bgda,True
MS-BGDA,"Data Science, Big Data",INFO-H501,Pattern recognition and image analysis,Pattern recognition and image analysis,"Olivier DEBEIR (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Isabelle SALMON",second term,5,,https://www.ulb.be/en/programme/info-h501,https://www.ulb.be/en/programme/ms-bgda,True
MS-BGDA,"Data Science, Big Data",INFO-H512,Current trends in artificial intelligence,Current trends in artificial intelligence,Dimitrios SACHARIDIS (Coordinator),second term,5,,https://www.ulb.be/en/programme/info-h512,https://www.ulb.be/en/programme/ms-bgda,True
MS-BGDA,"Data Science, Big Data",INFO-H515,Big Data: Distributed Data Management and Scalable Analytics,Big Data: Distributed Data Management and Scalable Analytics,"Dimitrios SACHARIDIS (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Gianluca BONTEMPI",second term,5,,https://www.ulb.be/en/programme/info-h515,https://www.ulb.be/en/programme/ms-bgda,True
MS-BGDA,"Data Science, Big Data",ECON-S428,Graduate econometrics I,Graduate econometrics I,Germain VAN BEVER (Coordinator),first term,5,,https://www.ulb.be/en/programme/econ-s428,https://www.ulb.be/en/programme/ms-bgda,True
MS-BGDA,"Data Science, Big Data",GEST-S503,Financial econometrics,Financial econometrics,Olivier SCAILLET (Coordinator),second term,5,,https://www.ulb.be/en/programme/gest-s503,https://www.ulb.be/en/programme/ms-bgda,True
BA-IRCI,Bachelor in engineering sciences,CHIM-H1001,Chimie générales et procédés durables,Chimie générales et procédés durables,"Philippe BOGAERTS (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Benoît HAUT",first and second terms,10,,https://www.ulb.be/en/programme/chim-h1001,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,INFO-H100,Informatique,Contenu du cours,Ken Hasselmann (Coordinator),first term,5,,https://www.ulb.be/en/programme/info-h100,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,LANG-H1001,Anglais I,Anglais I,"Matthew LANGSLEY (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Richard ESSEX",second term,2,,https://www.ulb.be/en/programme/lang-h1001,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,MATH-H1002,Analyse I,Analyse I,Yves DE SMET (Coordinator),second term,5,,https://www.ulb.be/en/programme/math-h1002,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,MATH-H1003,Algèbre linéaire et géométrie,Algèbre linéaire et géométrie,Jérémy DOHET-ERALY (Coordinator),first and second terms,8,,https://www.ulb.be/en/programme/math-h1003,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,MATH-H1004,Eléments d'analyse,Eléments d'analyse,Yves DE SMET (Coordinator),first term,2,,https://www.ulb.be/en/programme/math-h1004,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,MECA-H100,Mécanique rationnelle I,Mécanique rationnelle I,Alain DELCHAMBRE (Coordinator),first and second terms,5,,https://www.ulb.be/en/programme/meca-h100,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,PHYS-H1001,Physique générale I,Physique générale I,Frédéric ROBERT (Coordinator),first term,5,,https://www.ulb.be/en/programme/phys-h1001,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,PHYS-H1002,Physique générale II,Physique générale II,Pascal KOCKAERT (Coordinator),second term,5,,https://www.ulb.be/en/programme/phys-h1002,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,TRAN-H100,Introduction aux sciences appliquées,Introduction aux sciences appliquées,Dimitri GILIS (Coordinator),first term,8,,https://www.ulb.be/en/programme/tran-h100,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,TRAN-H101,Projet multidisciplinaire I,Projet multidisciplinaire I,"Benoît HAUT (Coordinator)
                              
                                    , 
                                    Axel COUSSEMENT
                              
                                    , 
                                    Arnaud DERAEMAEKER
                              
                                                                  
                                             and                                                  
                                        
                                    Pierre LAMBERT",academic year,5,,https://www.ulb.be/en/programme/tran-h101,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,CHIM-H2001,"Chimie physique, matériaux et fabrication, y compris les visites d'usine","Chimie physique, matériaux et fabrication, y compris les visites d'usine","Patrick HENDRICK (Coordinator)
                              
                                    , 
                                    Frédéric DEBASTE
                              
                                    , 
                                    Stéphane GODET
                              
                                                                  
                                             and                                                  
                                        
                                    Prakash VENKATESAN",first term,10,,https://www.ulb.be/en/programme/chim-h2001,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,CNST-H2001,Mécanique des solides et des structures,Mécanique des solides et des structures,Philippe BOUILLARD (Coordinator),second term,5,,https://www.ulb.be/en/programme/cnst-h2001,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,ELEC-H2001,Electromagnétisme,Contenu du cours,Frédéric ROBERT (Coordinator),first term,5,,https://www.ulb.be/en/programme/elec-h2001,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,INFO-H2001,Programmation orientée objet,Programmation orientée objet,Mahmoud SAKR (Coordinator),second term,5,,https://www.ulb.be/en/programme/info-h2001,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,LANG-H2002,Anglais II,Anglais II,"Matthew LANGSLEY (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Richard ESSEX",first term,3,,https://www.ulb.be/en/programme/lang-h2002,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,MATH-H2000,Analyse II,Analyse II,"Jérémie ROLAND (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Thomas LESSINNES",first and second terms,8,,https://www.ulb.be/en/programme/math-h2000,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,MATH-H2002,Calcul des probabilités et statistiques,Calcul des probabilités et statistiques,Yves DE SMET (Coordinator),first term,5,,https://www.ulb.be/en/programme/math-h2002,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,MATH-H202,Analyse numérique,Analyse numérique,Artem NAPOV (Coordinator),second term,4,,https://www.ulb.be/en/programme/math-h202,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,MECA-H200,Mécanique rationnelle II,Mécanique rationnelle II,Pierre LAMBERT (Coordinator),first term,5,,https://www.ulb.be/en/programme/meca-h200,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,PHYS-H200,Physique quantique et statistique,"Physique quantique, physique statistique et chimie physique",Jean-Marc SPARENBERG (Coordinator),second term,5,,https://www.ulb.be/en/programme/phys-h200,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,TRAN-H201,Projet multidisciplinaire II et gestion de projet,Projet multidisciplinaire II et gestion de projet,"Jérémie ROLAND (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Patrick SIMON",academic year,5,,https://www.ulb.be/en/programme/tran-h201,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,ELEC-H3001,Electricité appliquée,Electricité appliquée,Pierre HENNEAUX (Coordinator),first term,5,,https://www.ulb.be/en/programme/elec-h3001,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,MATH-H3001,Signaux et systèmes,Signaux et systèmes,Michel KINNAERT (Coordinator),first term,5,,https://www.ulb.be/en/programme/math-h3001,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,MECA-H3001,Fluid mechanics and transfer processes,Fluid mechanics and transfer processes,"Alessandro PARENTE (Coordinator)
                              
                                    , 
                                    Frédéric DEBASTE
                              
                                                                  
                                             and                                                  
                                        
                                    Richard ESSEX",first term,5,,https://www.ulb.be/en/programme/meca-h3001,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,MECA-H301,Systèmes énergétiques : principes de bases et technologies durables,Systèmes énergétiques : principes de bases et technologies durables,"Axel COUSSEMENT (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Alessandro PARENTE",first term,5,,https://www.ulb.be/en/programme/meca-h301,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,TRAN-H3001,Epistémologie des sciences et éthique de l'ingénieur,Epistémologie des sciences et éthique de l’ingénierie,Céline KERMISCH (Coordinator),second term,5,,https://www.ulb.be/en/programme/tran-h3001,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,CNST-H302,Soil mechanics,Soil mechanics,Alessia Cuccurullo (Coordinator),first term,5,,https://www.ulb.be/en/programme/cnst-h302,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,CNST-H303,Analyse des structures,Analyse des structures,Didier Snoeck (Coordinator),first term,6,,https://www.ulb.be/en/programme/cnst-h303,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,CNST-H311,Technologie et comportement du béton et des matériaux cimentaires,Technologie et comportement du béton et des matériaux cimentaires,Stéphanie STAQUET (Coordinator),second term,5,,https://www.ulb.be/en/programme/cnst-h311,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,CNST-H312,Geology and engineering geology,Geology and engineering geology,Pierre GERARD (Coordinator),second term,5,,https://www.ulb.be/en/programme/cnst-h312,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,CNST-Y302,Civil engineering hydraulics,Civil engineering hydraulics,Gerlinde Lefever (Coordinator),first term,4,,https://www.ulb.be/en/programme/cnst-y302,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,ELEC-H310,Digital electronics,Digital electronics,Dragomir MILOJEVIC (Coordinator),second term,5,,https://www.ulb.be/en/programme/elec-h310,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,PROJ-H305,Projet de conception des structures,Projet de conception des structures,"Didier Snoeck (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Alessia Cuccurullo",second term,5,,https://www.ulb.be/en/programme/proj-h305,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,ELEC-H301,Electronique appliquée,Electronique appliquée,François QUITIN (Coordinator),first term,5,,https://www.ulb.be/en/programme/elec-h301,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,ELEC-H312,Power electronics,Power electronics,Johan GYSELINCK (Coordinator),second term,5,,https://www.ulb.be/en/programme/elec-h312,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,ELEC-H313,Instrumentation,Contenu du cours,Antoine NONCLERCQ (Coordinator),second term,5,,https://www.ulb.be/en/programme/elec-h313,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,MATH-H304,Automatique,Automatique,Michel KINNAERT (Coordinator),second term,5,,https://www.ulb.be/en/programme/math-h304,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,MECA-H303,Cinématique et dynamique des machines,Cinématique et dynamique des machines,"Arnaud DERAEMAEKER (Coordinator)
                              
                                    , 
                                    Alain DELCHAMBRE
                              
                                                                  
                                             and                                                  
                                        
                                    Patrick HENDRICK",first term,5,,https://www.ulb.be/en/programme/meca-h303,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,MECA-H305,Fluid mechanics II,Fluid mechanics II,Thierry MAGIN (Coordinator),second term,5,,https://www.ulb.be/en/programme/meca-h305,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,INFO-F201,Systèmes d'exploitation,Systèmes d'exploitation,"Joël GOOSSENS (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Olivier MARKOWITCH",first term,5,,https://www.ulb.be/en/programme/info-f201,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,INFO-F307,Génie logiciel et gestion de projets,Génie logiciel et gestion de projets,Frédéric PLUQUET (Coordinator),second term,5,,https://www.ulb.be/en/programme/info-f307,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,INFO-H3000,Recherche opérationnelle,Recherche opérationnelle,Yves DE SMET (Coordinator),second term,5,,https://www.ulb.be/en/programme/info-h3000,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,INFO-H303,Bases de données,Bases de données,Esteban ZIMANYI (Coordinator),second term,5,,https://www.ulb.be/en/programme/info-h303,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,INFO-H304,Compléments de programmation et d'algorithmique,Compléments de programmation et d'algorithmique,Jérémie ROLAND (Coordinator),first term,5,,https://www.ulb.be/en/programme/info-h304,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,ELEC-H304,Physique des télécommunications,Physique des télécommunications,Philippe DE DONCKER (Coordinator),second term,5,,https://www.ulb.be/en/programme/elec-h304,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,MATH-H301,Compléments de mathématiques et de calcul numérique,Compléments de mathématiques et de calcul numérique,"Artem NAPOV (Coordinator)
                              
                                    , 
                                    Thomas LESSINNES
                              
                                                                  
                                             and                                                  
                                        
                                    Jérémie ROLAND",first term,5,,https://www.ulb.be/en/programme/math-h301,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,PHYS-H300,Physique des semi-conducteurs et de l'état solide,Physique des semi-conducteurs et de l'état solide,"Yves LOUIS (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Nicolas PAULY",second term,5,,https://www.ulb.be/en/programme/phys-h300,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,PHYS-H301,Mécanique quantique I,Mécanique quantique I,Nicolas CERF (Coordinator),second term,5,,https://www.ulb.be/en/programme/phys-h301,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,PHYS-H302,Eléments d'optique physique,Eléments d'optique physique,"Pascal KOCKAERT (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    François LEO",second term,5,,https://www.ulb.be/en/programme/phys-h302,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,BIME-H302,Biologie générale et anatomo-physiologie humaine,Biologie générale et anatomo-physiologie humaine,"Hassan JIJAKLI (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Serge VAN SINT JAN",second term,10,,https://www.ulb.be/en/programme/bime-h302,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,CHIM-H312,Biological Chemistry,Biological Chemistry,Kristin BARTIK (Coordinator),first term,5,,https://www.ulb.be/en/programme/chim-h312,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,ELEC-H3002,Instrumentation et Automatique,Instrumentation et Automatique,"Michel KINNAERT (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Antoine NONCLERCQ",second term,5,,https://www.ulb.be/en/programme/elec-h3002,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,PROJ-H3000,Projet intégré biomédical,Projet intégré biomédical,"Antoine NONCLERCQ (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Michel KINNAERT",second term,5,,https://www.ulb.be/en/programme/proj-h3000,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,ELEC-H305,Circuits logiques et numériques,Circuits logiques et numériques,Dragomir MILOJEVIC (Coordinator),first term,5,,https://www.ulb.be/en/programme/elec-h305,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,ELEC-H309,Projet intégré,Projet intégré,"Frédéric ROBERT (Coordinator)
                              
                                    , 
                                    Dragomir MILOJEVIC
                              
                                    , 
                                    Antoine NONCLERCQ
                              
                                                                  
                                             and                                                  
                                        
                                    François QUITIN",second term,5,,https://www.ulb.be/en/programme/elec-h309,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,ELEC-H311,Signaux et systèmes de télécommunications,Signaux et systèmes de télécommunications,François HORLIN (Coordinator),first term,5,,https://www.ulb.be/en/programme/elec-h311,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,ELEC-H314,Instrumentation et électronique analogique,Instrumentation et électronique analogique,"Antoine NONCLERCQ (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    François QUITIN",second term,5,,https://www.ulb.be/en/programme/elec-h314,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,CHIM-H302,Pollution du milieu physique,Pollution du milieu physique,"Michel VERBANCK (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Gilles BRUYLANTS",second term,5,,https://www.ulb.be/en/programme/chim-h302,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,CHIM-H310,Chimie physique moléculaire,Chimie physique moléculaire,"Kristin BARTIK (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Nathalie VAECK",first term,5,,https://www.ulb.be/en/programme/chim-h310,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,CHIM-H314,Introduction au génie des procédés,Introduction au génie des procédés,Benoît HAUT (Coordinator),second term,5,,https://www.ulb.be/en/programme/chim-h314,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,CHIM-H316,Matériaux et chimie inorganique : mise en oeuvre et analyse,Matériaux et chimie inorganique : mise en oeuvre et analyse,"Gilles BRUYLANTS (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Claire Fourmentin",academic year,10,,https://www.ulb.be/en/programme/chim-h316,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,ENVI-H1000,Enjeux d'une ingénierie durable,Enjeux d'une ingénierie durable,Frédéric DEBASTE (Coordinator),first and second terms,4,,https://www.ulb.be/en/programme/envi-h1000,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,CHIM-H2002,Sciences des matériaux,Sciences des matériaux,,first term,4,,https://www.ulb.be/en/programme/chim-h2002,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,MECA-H2000,Méthode d'ingénierie durable,Méthode d'ingénierie durable,"Axel COUSSEMENT (Coordinator)
                              
                                    , 
                                    Patrick HENDRICK
                              
                                                                  
                                             and                                                  
                                        
                                    Prakash VENKATESAN",first and second terms,4,,https://www.ulb.be/en/programme/meca-h2000,https://www.ulb.be/en/programme/ba-ircib,True
BA-IRCI,Bachelor in engineering sciences,CHIM-H1702,Chimie : science de la matière et de ses transformations,Chimie : science de la matière et de ses transformations,Jérôme DOHET-ERALY (Coordinator),first and second terms,7,,https://www.ulb.be/en/programme/chim-h1702,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRCI,Bachelor in engineering sciences,MATH-H1700,Sciences pour l'ingénieur,Sciences pour l'ingénieur,Thomas LESSINNES (Coordinator),first term,6,,https://www.ulb.be/en/programme/math-h1700,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRCI,Bachelor in engineering sciences,PHYS-H1701,Physique générale,Physique générale,Guillaume LENOIR (Coordinator),second term,7,,https://www.ulb.be/en/programme/phys-h1701,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRCI,Bachelor in engineering sciences,INFO-H201,Programmation orientée objet,Programmation orientée objet,Matthieu AERSSENS (Coordinator),second term,4,,https://www.ulb.be/en/programme/info-h201,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRCI,Bachelor in engineering sciences,MATH-H203,Mathématiques pour l'ingénieur III,Mathématiques pour l'ingénieur III,Thomas LESSINNES (Coordinator),first term,5,,https://www.ulb.be/en/programme/math-h203,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRCI,Bachelor in engineering sciences,MATH-H204,Analyse numérique,Analyse numérique,Jérémy DOHET-ERALY (Coordinator),first term,4,,https://www.ulb.be/en/programme/math-h204,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRCI,Bachelor in engineering sciences,MECA-H202,Mécanique rationnelle II,Mécanique rationnelle II,Charles CUVELLIEZ (Coordinator),first term,5,,https://www.ulb.be/en/programme/meca-h202,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRCI,Bachelor in engineering sciences,PROJ-H201,Projet multidisciplinaire 2,Projet multidisciplinaire 2,Michel KINNAERT (Coordinator),second term,6,,https://www.ulb.be/en/programme/proj-h201,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRCI,Bachelor in engineering sciences,STAT-H201,Probabilités et statistiques,Probabilités et statistiques,Thomas LESSINNES (Coordinator),second term,5,,https://www.ulb.be/en/programme/stat-h201,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRCI,Bachelor in engineering sciences,ECON-H3701,Controverses socio-techniques,Controverses socio-techniques,Céline KERMISCH (Coordinator),second term,2,,https://www.ulb.be/en/programme/econ-h3701,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRCI,Bachelor in engineering sciences,ELEC-H3700,Electronique et Instrumentation,Electronique et Instrumentation,Jean-François Determe (Coordinator),first term,4,,https://www.ulb.be/en/programme/elec-h3700,https://www.ulb.be/en/programme/ba-ircic,True
BA-IRCI,Bachelor in engineering sciences,ELEC-H3704,Théorie des circuits,Théorie des circuits,Jean-François Determe (Coordinator),first term,4,,https://www.ulb.be/en/programme/elec-h3704,https://www.ulb.be/en/programme/ba-ircic,True
